Datum,Warengruppe,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,id,Umsatz,Wochentag,Monat,IstWochenende,Feiertag,Ferienzeit
2018-07-06,6,0.0,20.5125,18.0,5,0.0,1807066,0.0,4,7,0,0,0
2018-07-07,1,0.0,20.25,19.0,5,0.0,1807071,191.54454865792,5,7,1,0,0
2018-07-07,2,0.0,20.25,19.0,5,0.0,1807072,524.024023931459,5,7,1,0,0
2018-07-07,3,0.0,20.25,19.0,5,0.0,1807073,289.921816234279,5,7,1,0,0
2018-07-07,4,0.0,20.25,19.0,5,0.0,1807074,62.1501168323456,5,7,1,0,0
2018-07-07,5,0.0,20.25,19.0,5,0.0,1807075,356.139309359314,5,7,1,0,0
2018-07-07,6,0.0,20.25,19.0,5,0.0,1807076,0.0,5,7,1,0,0
2018-07-08,1,0.0,23.0,10.0,5,0.0,1807081,91.3700330488367,6,7,1,0,0
2018-07-08,2,0.0,23.0,10.0,5,0.0,1807082,593.024525346138,6,7,1,0,0
2018-07-08,3,0.0,23.0,10.0,5,0.0,1807083,301.517746301254,6,7,1,0,0
2018-07-08,4,0.0,23.0,10.0,5,0.0,1807084,64.4410669363211,6,7,1,0,0
2018-07-08,5,0.0,23.0,10.0,5,0.0,1807085,280.607920878796,6,7,1,0,0
2018-07-08,6,0.0,23.0,10.0,5,0.0,1807086,0.0,6,7,1,0,0
2018-07-09,1,6.0,16.75,18.0,0,0.0,1807091,229.749812826633,0,7,0,0,1
2018-07-09,2,6.0,16.75,18.0,0,0.0,1807092,535.65807004049,0,7,0,0,1
2018-07-09,3,6.0,16.75,18.0,0,0.0,1807093,260.209070681143,0,7,0,0,1
2018-07-09,4,6.0,16.75,18.0,0,0.0,1807094,62.8611925638227,0,7,0,0,1
2018-07-09,5,6.0,16.75,18.0,0,0.0,1807095,341.583244542908,0,7,0,0,1
2018-07-09,6,6.0,16.75,18.0,0,0.0,1807096,0.0,0,7,0,0,1
2018-07-10,1,2.0,18.675,15.0,5,0.0,1807101,161.388287131381,1,7,0,0,1
2018-07-10,2,2.0,18.675,15.0,5,0.0,1807102,496.190584851956,1,7,0,0,1
2018-07-10,3,2.0,18.675,15.0,5,0.0,1807103,231.022738407076,1,7,0,0,1
2018-07-10,4,2.0,18.675,15.0,5,0.0,1807104,42.7230534757185,1,7,0,0,1
2018-07-10,5,2.0,18.675,15.0,5,0.0,1807105,314.82901140181,1,7,0,0,1
2018-07-10,6,2.0,18.675,15.0,5,0.0,1807106,0.0,1,7,0,0,1
2018-07-11,1,7.0,19.625,12.0,21,0.0,1807111,182.146767161495,2,7,0,0,1
2018-07-11,2,7.0,19.625,12.0,21,0.0,1807112,505.244315555348,2,7,0,0,1
2018-07-11,3,7.0,19.625,12.0,21,0.0,1807113,223.184006745399,2,7,0,0,1
2018-07-11,4,7.0,19.625,12.0,21,0.0,1807114,88.3289090240568,2,7,0,0,1
2018-07-11,5,7.0,19.625,12.0,21,0.0,1807115,372.322714037489,2,7,0,0,1
2018-07-11,6,7.0,19.625,12.0,21,0.0,1807116,0.0,2,7,0,0,1
2018-07-12,1,1.0,26.075,14.0,-1,0.0,1807121,207.879339995873,3,7,0,0,1
2018-07-12,2,1.0,26.075,14.0,-1,0.0,1807122,528.582312248941,3,7,0,0,1
2018-07-12,3,1.0,26.075,14.0,-1,0.0,1807123,225.776865057334,3,7,0,0,1
2018-07-12,4,1.0,26.075,14.0,-1,0.0,1807124,118.081149876388,3,7,0,0,1
2018-07-12,5,1.0,26.075,14.0,-1,0.0,1807125,284.685669931316,3,7,0,0,1
2018-07-12,6,1.0,26.075,14.0,-1,0.0,1807126,0.0,3,7,0,0,1
2018-07-13,1,0.0,23.975,13.0,5,0.0,1807131,212.722414977186,4,7,0,0,1
2018-07-13,2,0.0,23.975,13.0,5,0.0,1807132,553.47201422411,4,7,0,0,1
2018-07-13,3,0.0,23.975,13.0,5,0.0,1807133,288.029917196184,4,7,0,0,1
2018-07-13,4,0.0,23.975,13.0,5,0.0,1807134,69.4569519950266,4,7,0,0,1
2018-07-13,5,0.0,23.975,13.0,5,0.0,1807135,279.348150312173,4,7,0,0,1
2018-07-13,6,0.0,23.975,13.0,5,0.0,1807136,0.0,4,7,0,0,1
2018-07-14,1,7.0,17.7625,12.0,0,0.0,1807141,212.000188627887,5,7,1,0,1
2018-07-14,2,7.0,17.7625,12.0,0,0.0,1807142,630.686820328078,5,7,1,0,1
2018-07-14,3,7.0,17.7625,12.0,0,0.0,1807143,361.883970744595,5,7,1,0,1
2018-07-14,4,7.0,17.7625,12.0,0,0.0,1807144,109.527829403884,5,7,1,0,1
2018-07-14,5,7.0,17.7625,12.0,0,0.0,1807145,274.125088686032,5,7,1,0,1
2018-07-14,6,7.0,17.7625,12.0,0,0.0,1807146,0.0,5,7,1,0,1
2018-07-15,1,2.0,23.2,9.0,5,0.0,1807151,119.132803761786,6,7,1,0,1
2018-07-15,2,2.0,23.2,9.0,5,0.0,1807152,663.320488243827,6,7,1,0,1
2018-07-15,3,2.0,23.2,9.0,5,0.0,1807153,383.539764713205,6,7,1,0,1
2018-07-15,4,2.0,23.2,9.0,5,0.0,1807154,103.222808871659,6,7,1,0,1
2018-07-15,5,2.0,23.2,9.0,5,0.0,1807155,202.681914741377,6,7,1,0,1
2018-07-15,6,2.0,23.2,9.0,5,0.0,1807156,0.0,6,7,1,0,1
2018-07-16,1,0.0,24.25,9.0,5,0.0,1807161,208.643527692918,0,7,0,0,1
2018-07-16,2,0.0,24.25,9.0,5,0.0,1807162,577.869076971806,0,7,0,0,1
2018-07-16,3,0.0,24.25,9.0,5,0.0,1807163,279.080033941839,0,7,0,0,1
2018-07-16,4,0.0,24.25,9.0,5,0.0,1807164,65.5010025493488,0,7,0,0,1
2018-07-16,5,0.0,24.25,9.0,5,0.0,1807165,251.142432205376,0,7,0,0,1
2018-07-16,6,0.0,24.25,9.0,5,0.0,1807166,0.0,0,7,0,0,1
2018-07-17,1,0.0,26.775,10.0,-1,0.0,1807171,197.264834738044,1,7,0,0,1
2018-07-17,2,0.0,26.775,10.0,-1,0.0,1807172,608.053426695861,1,7,0,0,1
2018-07-17,3,0.0,26.775,10.0,-1,0.0,1807173,322.440260775893,1,7,0,0,1
2018-07-17,4,0.0,26.775,10.0,-1,0.0,1807174,77.5317706977608,1,7,0,0,1
2018-07-17,5,0.0,26.775,10.0,-1,0.0,1807175,307.595292672601,1,7,0,0,1
2018-07-17,6,0.0,26.775,10.0,-1,0.0,1807176,0.0,1,7,0,0,1
2018-07-18,1,3.0,23.866666,13.0,0,0.0,1807181,137.708586986464,2,7,0,0,1
2018-07-18,2,3.0,23.866666,13.0,0,0.0,1807182,619.546252444028,2,7,0,0,1
2018-07-18,3,3.0,23.866666,13.0,0,0.0,1807183,307.917253388314,2,7,0,0,1
2018-07-18,4,3.0,23.866666,13.0,0,0.0,1807184,90.6551065634781,2,7,0,0,1
2018-07-18,5,3.0,23.866666,13.0,0,0.0,1807185,347.857481802793,2,7,0,0,1
2018-07-18,6,3.0,23.866666,13.0,0,0.0,1807186,0.0,2,7,0,0,1
2018-07-19,1,2.0,22.575,13.0,-1,0.0,1807191,200.859004330066,3,7,0,0,1
2018-07-19,2,2.0,22.575,13.0,-1,0.0,1807192,619.309005906989,3,7,0,0,1
2018-07-19,3,2.0,22.575,13.0,-1,0.0,1807193,334.668701817439,3,7,0,0,1
2018-07-19,4,2.0,22.575,13.0,-1,0.0,1807194,94.2314254667837,3,7,0,0,1
2018-07-19,5,2.0,22.575,13.0,-1,0.0,1807195,345.908520540692,3,7,0,0,1
2018-07-19,6,2.0,22.575,13.0,-1,0.0,1807196,0.0,3,7,0,0,1
2018-07-20,1,0.0,22.775,9.0,0,0.0,1807201,152.255425827064,4,7,0,0,1
2018-07-20,2,0.0,22.775,9.0,0,0.0,1807202,606.795258489311,4,7,0,0,1
2018-07-20,3,0.0,22.775,9.0,0,0.0,1807203,305.416244754035,4,7,0,0,1
2018-07-20,4,0.0,22.775,9.0,0,0.0,1807204,95.9236728001448,4,7,0,0,1
2018-07-20,5,0.0,22.775,9.0,0,0.0,1807205,214.679932896498,4,7,0,0,1
2018-07-20,6,0.0,22.775,9.0,0,0.0,1807206,0.0,4,7,0,0,1
2018-07-21,1,0.0,25.0625,10.0,0,0.0,1807211,184.333715320185,5,7,1,0,1
2018-07-21,2,0.0,25.0625,10.0,0,0.0,1807212,751.688618797138,5,7,1,0,1
2018-07-21,3,0.0,25.0625,10.0,0,0.0,1807213,393.212012402375,5,7,1,0,1
2018-07-21,4,0.0,25.0625,10.0,0,0.0,1807214,91.5962742377594,5,7,1,0,1
2018-07-21,5,0.0,25.0625,10.0,0,0.0,1807215,240.699232662494,5,7,1,0,1
2018-07-21,6,0.0,25.0625,10.0,0,0.0,1807216,0.0,5,7,1,0,1
2018-07-22,1,1.0,25.0375,13.0,5,0.0,1807221,130.857888069408,6,7,1,0,1
2018-07-22,2,1.0,25.0375,13.0,5,0.0,1807222,724.31811590469,6,7,1,0,1
2018-07-22,3,1.0,25.0375,13.0,5,0.0,1807223,429.920288482338,6,7,1,0,1
2018-07-22,4,1.0,25.0375,13.0,5,0.0,1807224,82.3718063303726,6,7,1,0,1
2018-07-22,5,1.0,25.0375,13.0,5,0.0,1807225,259.770398937938,6,7,1,0,1
2018-07-22,6,1.0,25.0375,13.0,5,0.0,1807226,0.0,6,7,1,0,1
2018-07-23,1,3.0,24.8375,10.0,-1,0.0,1807231,170.806669011279,0,7,0,0,1
2018-07-23,2,3.0,24.8375,10.0,-1,0.0,1807232,577.95877861105,0,7,0,0,1
2018-07-23,3,3.0,24.8375,10.0,-1,0.0,1807233,325.690202796677,0,7,0,0,1
2018-07-23,4,3.0,24.8375,10.0,-1,0.0,1807234,78.4432557604295,0,7,0,0,1
2018-07-23,5,3.0,24.8375,10.0,-1,0.0,1807235,353.698258875291,0,7,0,0,1
2018-07-23,6,3.0,24.8375,10.0,-1,0.0,1807236,0.0,0,7,0,0,1
2018-07-24,1,0.0,28.1,10.0,5,0.0,1807241,157.350119671548,1,7,0,0,1
2018-07-24,2,0.0,28.1,10.0,5,0.0,1807242,595.267964680523,1,7,0,0,1
2018-07-24,3,0.0,28.1,10.0,5,0.0,1807243,302.39642639545,1,7,0,0,1
2018-07-24,4,0.0,28.1,10.0,5,0.0,1807244,66.2753183828195,1,7,0,0,1
2018-07-24,5,0.0,28.1,10.0,5,0.0,1807245,240.303089815913,1,7,0,0,1
2018-07-24,6,0.0,28.1,10.0,5,0.0,1807246,0.0,1,7,0,0,1
2018-07-25,1,1.0,28.425,11.0,61,0.0,1807251,133.595167634802,2,7,0,0,1
2018-07-25,2,1.0,28.425,11.0,61,0.0,1807252,651.748087737109,2,7,0,0,1
2018-07-25,3,1.0,28.425,11.0,61,0.0,1807253,337.228464128544,2,7,0,0,1
2018-07-25,4,1.0,28.425,11.0,61,0.0,1807254,73.4599229902164,2,7,0,0,1
2018-07-25,5,1.0,28.425,11.0,61,0.0,1807255,230.939921303496,2,7,0,0,1
2018-07-25,6,1.0,28.425,11.0,61,0.0,1807256,0.0,2,7,0,0,1
2018-07-26,1,0.0,28.875,12.0,5,0.0,1807261,202.537258911938,3,7,0,0,1
2018-07-26,2,0.0,28.875,12.0,5,0.0,1807262,628.287763132202,3,7,0,0,1
2018-07-26,3,0.0,28.875,12.0,5,0.0,1807263,339.641098219397,3,7,0,0,1
2018-07-26,4,0.0,28.875,12.0,5,0.0,1807264,70.2365452984104,3,7,0,0,1
2018-07-26,5,0.0,28.875,12.0,5,0.0,1807265,326.00606375453,3,7,0,0,1
2018-07-26,6,0.0,28.875,12.0,5,0.0,1807266,0.0,3,7,0,0,1
2018-07-27,1,0.0,27.5875,16.0,5,0.0,1807271,198.225522569542,4,7,0,0,1
2018-07-27,2,0.0,27.5875,16.0,5,0.0,1807272,677.415844284098,4,7,0,0,1
2018-07-27,3,0.0,27.5875,16.0,5,0.0,1807273,333.774098644297,4,7,0,0,1
2018-07-27,4,0.0,27.5875,16.0,5,0.0,1807274,65.5637342177303,4,7,0,0,1
2018-07-27,5,0.0,27.5875,16.0,5,0.0,1807275,297.867852888248,4,7,0,0,1
2018-07-27,6,0.0,27.5875,16.0,5,0.0,1807276,0.0,4,7,0,0,1
2018-07-28,1,3.0,28.75,11.0,95,0.0,1807281,214.470393074174,5,7,1,0,1
2018-07-28,2,3.0,28.75,11.0,95,0.0,1807282,716.576824811507,5,7,1,0,1
2018-07-28,3,3.0,28.75,11.0,95,0.0,1807283,371.819769806308,5,7,1,0,1
2018-07-28,4,3.0,28.75,11.0,95,0.0,1807284,54.04742181413,5,7,1,0,1
2018-07-28,5,3.0,28.75,11.0,95,0.0,1807285,290.024007470062,5,7,1,0,1
2018-07-28,6,3.0,28.75,11.0,95,0.0,1807286,0.0,5,7,1,0,1
2018-07-29,1,0.0,24.55,6.0,-1,0.0,1807291,129.801991483483,6,7,1,0,1
2018-07-29,2,0.0,24.55,6.0,-1,0.0,1807292,721.822447100687,6,7,1,0,1
2018-07-29,3,0.0,24.55,6.0,-1,0.0,1807293,433.820696892786,6,7,1,0,1
2018-07-29,4,0.0,24.55,6.0,-1,0.0,1807294,128.952852247529,6,7,1,0,1
2018-07-29,5,0.0,24.55,6.0,-1,0.0,1807295,335.823557263961,6,7,1,0,1
2018-07-29,6,0.0,24.55,6.0,-1,0.0,1807296,0.0,6,7,1,0,1
2018-07-30,1,6.0,27.7875,10.0,21,0.0,1807301,148.541339807983,0,7,0,0,1
2018-07-30,2,6.0,27.7875,10.0,21,0.0,1807302,616.358562124364,0,7,0,0,1
2018-07-30,3,6.0,27.7875,10.0,21,0.0,1807303,348.770346267057,0,7,0,0,1
2018-07-30,4,6.0,27.7875,10.0,21,0.0,1807304,71.8229772291025,0,7,0,0,1
2018-07-30,5,6.0,27.7875,10.0,21,0.0,1807305,324.965347777888,0,7,0,0,1
2018-07-30,6,6.0,27.7875,10.0,21,0.0,1807306,0.0,0,7,0,0,1
2018-07-31,1,5.0,31.2875,11.0,-1,0.0,1807311,123.075681762413,1,7,0,0,1
2018-07-31,2,5.0,31.2875,11.0,-1,0.0,1807312,586.081665905607,1,7,0,0,1
2018-07-31,3,5.0,31.2875,11.0,-1,0.0,1807313,285.872615508632,1,7,0,0,1
2018-07-31,4,5.0,31.2875,11.0,-1,0.0,1807314,57.1027946933499,1,7,0,0,1
2018-07-31,5,5.0,31.2875,11.0,-1,0.0,1807315,261.341312948599,1,7,0,0,1
2018-07-31,6,5.0,31.2875,11.0,-1,0.0,1807316,0.0,1,7,0,0,1
2018-08-01,1,0.0,23.7625,10.0,0,0.0,1808011,0.0,2,8,0,0,1
2018-08-01,2,0.0,23.7625,10.0,0,0.0,1808012,0.0,2,8,0,0,1
2018-08-01,3,0.0,23.7625,10.0,0,0.0,1808013,0.0,2,8,0,0,1
2018-08-01,4,0.0,23.7625,10.0,0,0.0,1808014,0.0,2,8,0,0,1
2018-08-01,5,0.0,23.7625,10.0,0,0.0,1808015,0.0,2,8,0,0,1
2018-08-01,6,0.0,23.7625,10.0,0,0.0,1808016,0.0,2,8,0,0,1
2018-08-02,1,0.0,26.1875,10.0,0,0.0,1808021,0.0,3,8,0,0,1
2018-08-02,2,0.0,26.1875,10.0,0,0.0,1808022,0.0,3,8,0,0,1
2018-08-02,3,0.0,26.1875,10.0,0,0.0,1808023,0.0,3,8,0,0,1
2018-08-02,4,0.0,26.1875,10.0,0,0.0,1808024,0.0,3,8,0,0,1
2018-08-02,5,0.0,26.1875,10.0,0,0.0,1808025,0.0,3,8,0,0,1
2018-08-02,6,0.0,26.1875,10.0,0,0.0,1808026,0.0,3,8,0,0,1
2018-08-03,1,1.0,27.6625,10.0,0,0.0,1808031,0.0,4,8,0,0,1
2018-08-03,2,1.0,27.6625,10.0,0,0.0,1808032,0.0,4,8,0,0,1
2018-08-03,3,1.0,27.6625,10.0,0,0.0,1808033,0.0,4,8,0,0,1
2018-08-03,4,1.0,27.6625,10.0,0,0.0,1808034,0.0,4,8,0,0,1
2018-08-03,5,1.0,27.6625,10.0,0,0.0,1808035,0.0,4,8,0,0,1
2018-08-03,6,1.0,27.6625,10.0,0,0.0,1808036,0.0,4,8,0,0,1
2018-08-04,1,4.0,25.1375,12.0,-1,0.0,1808041,0.0,5,8,1,0,1
2018-08-04,2,4.0,25.1375,12.0,-1,0.0,1808042,0.0,5,8,1,0,1
2018-08-04,3,4.0,25.1375,12.0,-1,0.0,1808043,0.0,5,8,1,0,1
2018-08-04,4,4.0,25.1375,12.0,-1,0.0,1808044,0.0,5,8,1,0,1
2018-08-04,5,4.0,25.1375,12.0,-1,0.0,1808045,0.0,5,8,1,0,1
2018-08-04,6,4.0,25.1375,12.0,-1,0.0,1808046,0.0,5,8,1,0,1
2018-08-05,1,7.0,21.3,14.0,61,0.0,1808051,0.0,6,8,1,0,1
2018-08-05,2,7.0,21.3,14.0,61,0.0,1808052,0.0,6,8,1,0,1
2018-08-05,3,7.0,21.3,14.0,61,0.0,1808053,0.0,6,8,1,0,1
2018-08-05,4,7.0,21.3,14.0,61,0.0,1808054,0.0,6,8,1,0,1
2018-08-05,5,7.0,21.3,14.0,61,0.0,1808055,0.0,6,8,1,0,1
2018-08-05,6,7.0,21.3,14.0,61,0.0,1808056,0.0,6,8,1,0,1
2018-08-06,1,0.0,23.1,5.0,0,0.0,1808061,0.0,0,8,0,0,1
2018-08-06,2,0.0,23.1,5.0,0,0.0,1808062,0.0,0,8,0,0,1
2018-08-06,3,0.0,23.1,5.0,0,0.0,1808063,0.0,0,8,0,0,1
2018-08-06,4,0.0,23.1,5.0,0,0.0,1808064,0.0,0,8,0,0,1
2018-08-06,5,0.0,23.1,5.0,0,0.0,1808065,0.0,0,8,0,0,1
2018-08-06,6,0.0,23.1,5.0,0,0.0,1808066,0.0,0,8,0,0,1
2018-08-07,1,0.0,32.671428,7.0,-1,0.0,1808071,0.0,1,8,0,0,1
2018-08-07,2,0.0,32.671428,7.0,-1,0.0,1808072,0.0,1,8,0,0,1
2018-08-07,3,0.0,32.671428,7.0,-1,0.0,1808073,0.0,1,8,0,0,1
2018-08-07,4,0.0,32.671428,7.0,-1,0.0,1808074,0.0,1,8,0,0,1
2018-08-07,5,0.0,32.671428,7.0,-1,0.0,1808075,0.0,1,8,0,0,1
2018-08-07,6,0.0,32.671428,7.0,-1,0.0,1808076,0.0,1,8,0,0,1
2018-08-08,1,4.0,28.15,10.0,-1,0.0,1808081,0.0,2,8,0,0,1
2018-08-08,2,4.0,28.15,10.0,-1,0.0,1808082,0.0,2,8,0,0,1
2018-08-08,3,4.0,28.15,10.0,-1,0.0,1808083,0.0,2,8,0,0,1
2018-08-08,4,4.0,28.15,10.0,-1,0.0,1808084,0.0,2,8,0,0,1
2018-08-08,5,4.0,28.15,10.0,-1,0.0,1808085,0.0,2,8,0,0,1
2018-08-08,6,4.0,28.15,10.0,-1,0.0,1808086,0.0,2,8,0,0,1
2018-08-09,1,5.0,24.575,13.0,21,0.0,1808091,0.0,3,8,0,0,1
2018-08-09,2,5.0,24.575,13.0,21,0.0,1808092,0.0,3,8,0,0,1
2018-08-09,3,5.0,24.575,13.0,21,0.0,1808093,0.0,3,8,0,0,1
2018-08-09,4,5.0,24.575,13.0,21,0.0,1808094,0.0,3,8,0,0,1
2018-08-09,5,5.0,24.575,13.0,21,0.0,1808095,0.0,3,8,0,0,1
2018-08-09,6,5.0,24.575,13.0,21,0.0,1808096,0.0,3,8,0,0,1
2018-08-10,1,5.0,17.325,16.0,61,0.0,1808101,0.0,4,8,0,0,1
2018-08-10,2,5.0,17.325,16.0,61,0.0,1808102,0.0,4,8,0,0,1
2018-08-10,3,5.0,17.325,16.0,61,0.0,1808103,0.0,4,8,0,0,1
2018-08-10,4,5.0,17.325,16.0,61,0.0,1808104,0.0,4,8,0,0,1
2018-08-10,5,5.0,17.325,16.0,61,0.0,1808105,0.0,4,8,0,0,1
2018-08-10,6,5.0,17.325,16.0,61,0.0,1808106,0.0,4,8,0,0,1
2018-08-11,1,6.0,15.5,13.0,61,0.0,1808111,0.0,5,8,1,0,1
2018-08-11,2,6.0,15.5,13.0,61,0.0,1808112,0.0,5,8,1,0,1
2018-08-11,3,6.0,15.5,13.0,61,0.0,1808113,0.0,5,8,1,0,1
2018-08-11,4,6.0,15.5,13.0,61,0.0,1808114,0.0,5,8,1,0,1
2018-08-11,5,6.0,15.5,13.0,61,0.0,1808115,0.0,5,8,1,0,1
2018-08-11,6,6.0,15.5,13.0,61,0.0,1808116,0.0,5,8,1,0,1
2018-08-12,1,7.0,18.375,9.0,61,0.0,1808121,0.0,6,8,1,0,1
2018-08-12,2,7.0,18.375,9.0,61,0.0,1808122,0.0,6,8,1,0,1
2018-08-12,3,7.0,18.375,9.0,61,0.0,1808123,0.0,6,8,1,0,1
2018-08-12,4,7.0,18.375,9.0,61,0.0,1808124,0.0,6,8,1,0,1
2018-08-12,5,7.0,18.375,9.0,61,0.0,1808125,0.0,6,8,1,0,1
2018-08-12,6,7.0,18.375,9.0,61,0.0,1808126,0.0,6,8,1,0,1
2018-08-13,1,7.0,21.9125,8.0,61,0.0,1808131,0.0,0,8,0,0,1
2018-08-13,2,7.0,21.9125,8.0,61,0.0,1808132,0.0,0,8,0,0,1
2018-08-13,3,7.0,21.9125,8.0,61,0.0,1808133,0.0,0,8,0,0,1
2018-08-13,4,7.0,21.9125,8.0,61,0.0,1808134,0.0,0,8,0,0,1
2018-08-13,5,7.0,21.9125,8.0,61,0.0,1808135,0.0,0,8,0,0,1
2018-08-13,6,7.0,21.9125,8.0,61,0.0,1808136,0.0,0,8,0,0,1
2018-08-14,1,5.0,21.8,16.0,61,0.0,1808141,0.0,1,8,0,0,1
2018-08-14,2,5.0,21.8,16.0,61,0.0,1808142,0.0,1,8,0,0,1
2018-08-14,3,5.0,21.8,16.0,61,0.0,1808143,0.0,1,8,0,0,1
2018-08-14,4,5.0,21.8,16.0,61,0.0,1808144,0.0,1,8,0,0,1
2018-08-14,5,5.0,21.8,16.0,61,0.0,1808145,0.0,1,8,0,0,1
2018-08-14,6,5.0,21.8,16.0,61,0.0,1808146,0.0,1,8,0,0,1
2018-08-15,1,6.0,21.9875,13.0,21,0.0,1808151,0.0,2,8,0,0,1
2018-08-15,2,6.0,21.9875,13.0,21,0.0,1808152,0.0,2,8,0,0,1
2018-08-15,3,6.0,21.9875,13.0,21,0.0,1808153,0.0,2,8,0,0,1
2018-08-15,4,6.0,21.9875,13.0,21,0.0,1808154,0.0,2,8,0,0,1
2018-08-15,5,6.0,21.9875,13.0,21,0.0,1808155,0.0,2,8,0,0,1
2018-08-15,6,6.0,21.9875,13.0,21,0.0,1808156,0.0,2,8,0,0,1
2018-08-16,1,3.0,25.075,9.0,0,0.0,1808161,0.0,3,8,0,0,1
2018-08-16,2,3.0,25.075,9.0,0,0.0,1808162,0.0,3,8,0,0,1
2018-08-16,3,3.0,25.075,9.0,0,0.0,1808163,0.0,3,8,0,0,1
2018-08-16,4,3.0,25.075,9.0,0,0.0,1808164,0.0,3,8,0,0,1
2018-08-16,5,3.0,25.075,9.0,0,0.0,1808165,0.0,3,8,0,0,1
2018-08-16,6,3.0,25.075,9.0,0,0.0,1808166,0.0,3,8,0,0,1
2018-08-17,1,7.0,19.55,9.0,61,0.0,1808171,0.0,4,8,0,0,1
2018-08-17,2,7.0,19.55,9.0,61,0.0,1808172,0.0,4,8,0,0,1
2018-08-17,3,7.0,19.55,9.0,61,0.0,1808173,0.0,4,8,0,0,1
2018-08-17,4,7.0,19.55,9.0,61,0.0,1808174,0.0,4,8,0,0,1
2018-08-17,5,7.0,19.55,9.0,61,0.0,1808175,0.0,4,8,0,0,1
2018-08-17,6,7.0,19.55,9.0,61,0.0,1808176,0.0,4,8,0,0,1
2018-08-18,1,4.0,21.75,10.0,-1,0.0,1808181,0.0,5,8,1,0,1
2018-08-18,2,4.0,21.75,10.0,-1,0.0,1808182,0.0,5,8,1,0,1
2018-08-18,3,4.0,21.75,10.0,-1,0.0,1808183,0.0,5,8,1,0,1
2018-08-18,4,4.0,21.75,10.0,-1,0.0,1808184,0.0,5,8,1,0,1
2018-08-18,5,4.0,21.75,10.0,-1,0.0,1808185,0.0,5,8,1,0,1
2018-08-18,6,4.0,21.75,10.0,-1,0.0,1808186,0.0,5,8,1,0,1
2018-08-19,1,7.0,21.3875,10.0,-1,0.0,1808191,0.0,6,8,1,0,0
2018-08-19,2,7.0,21.3875,10.0,-1,0.0,1808192,0.0,6,8,1,0,0
2018-08-19,3,7.0,21.3875,10.0,-1,0.0,1808193,0.0,6,8,1,0,0
2018-08-19,4,7.0,21.3875,10.0,-1,0.0,1808194,0.0,6,8,1,0,0
2018-08-19,5,7.0,21.3875,10.0,-1,0.0,1808195,0.0,6,8,1,0,0
2018-08-19,6,7.0,21.3875,10.0,-1,0.0,1808196,0.0,6,8,1,0,0
2018-08-20,1,6.0,19.6,13.0,21,0.0,1808201,0.0,0,8,0,0,0
2018-08-20,2,6.0,19.6,13.0,21,0.0,1808202,0.0,0,8,0,0,0
2018-08-20,3,6.0,19.6,13.0,21,0.0,1808203,0.0,0,8,0,0,0
2018-08-20,4,6.0,19.6,13.0,21,0.0,1808204,0.0,0,8,0,0,0
2018-08-20,5,6.0,19.6,13.0,21,0.0,1808205,0.0,0,8,0,0,0
2018-08-20,6,6.0,19.6,13.0,21,0.0,1808206,0.0,0,8,0,0,0
2018-08-21,1,4.0,19.7875,8.0,-1,0.0,1808211,0.0,1,8,0,0,0
2018-08-21,2,4.0,19.7875,8.0,-1,0.0,1808212,0.0,1,8,0,0,0
2018-08-21,3,4.0,19.7875,8.0,-1,0.0,1808213,0.0,1,8,0,0,0
2018-08-21,4,4.0,19.7875,8.0,-1,0.0,1808214,0.0,1,8,0,0,0
2018-08-21,5,4.0,19.7875,8.0,-1,0.0,1808215,0.0,1,8,0,0,0
2018-08-21,6,4.0,19.7875,8.0,-1,0.0,1808216,0.0,1,8,0,0,0
2018-08-22,1,0.0,26.6375,8.0,-1,0.0,1808221,0.0,2,8,0,0,0
2018-08-22,2,0.0,26.6375,8.0,-1,0.0,1808222,0.0,2,8,0,0,0
2018-08-22,3,0.0,26.6375,8.0,-1,0.0,1808223,0.0,2,8,0,0,0
2018-08-22,4,0.0,26.6375,8.0,-1,0.0,1808224,0.0,2,8,0,0,0
2018-08-22,5,0.0,26.6375,8.0,-1,0.0,1808225,0.0,2,8,0,0,0
2018-08-22,6,0.0,26.6375,8.0,-1,0.0,1808226,0.0,2,8,0,0,0
2018-08-23,1,5.0,22.575,11.0,5,0.0,1808231,0.0,3,8,0,0,0
2018-08-23,2,5.0,22.575,11.0,5,0.0,1808232,0.0,3,8,0,0,0
2018-08-23,3,5.0,22.575,11.0,5,0.0,1808233,0.0,3,8,0,0,0
2018-08-23,4,5.0,22.575,11.0,5,0.0,1808234,0.0,3,8,0,0,0
2018-08-23,5,5.0,22.575,11.0,5,0.0,1808235,0.0,3,8,0,0,0
2018-08-23,6,5.0,22.575,11.0,5,0.0,1808236,0.0,3,8,0,0,0
2018-08-24,1,5.0,17.1,15.0,61,0.0,1808241,0.0,4,8,0,0,0
2018-08-24,2,5.0,17.1,15.0,61,0.0,1808242,0.0,4,8,0,0,0
2018-08-24,3,5.0,17.1,15.0,61,0.0,1808243,0.0,4,8,0,0,0
2018-08-24,4,5.0,17.1,15.0,61,0.0,1808244,0.0,4,8,0,0,0
2018-08-24,5,5.0,17.1,15.0,61,0.0,1808245,0.0,4,8,0,0,0
2018-08-24,6,5.0,17.1,15.0,61,0.0,1808246,0.0,4,8,0,0,0
2018-08-25,1,7.0,12.9,6.0,63,0.0,1808251,0.0,5,8,1,0,0
